,place_name,place_id,lat,lng,type
259,JOY SHREE ENTERPRISE,ChIJKX8-TcR3dzkRVzx5M9UaUqk,25.4484257,78.5684594,accounting
260,Alankit,ChIJ50DMaYZ3dzkRfBvP8ho20zU,25.4530308,78.5731826,accounting
261,Alankit,ChIJN8Qj-it3dzkRUgxpT9Mveo4,25.450031,78.57164999999999,accounting
262,CA Mayank Agarwal,ChIJEekPSip3dzkRmCvUksKRH9g,25.4487392,78.570303,accounting
263,Chartered Accontants Khiani & Hirwani Associates,ChIJQ_7h4yhxdzkRMwMQYb98KXg,25.45433719999999,78.5572803,accounting
264,Samar Financial Services,ChIJ8URcMyp3dzkRaCLjp4sz2tI,25.4485541,78.5707312,accounting
265,Y K Verma,ChIJq6qqait3dzkRVkqIqqqKAnQ,25.4467449,78.5675047,accounting
266,Harsh K Agarwal &Associates,ChIJ51d9StNwdzkRRZfvFdVbO2c,25.4437424,78.5659076,accounting
267,Alankit,ChIJCZRBzwV3dzkRLOf9zSftXTc,25.4439065,78.57073910000001,accounting
268,Nav Bharat Bakery,ChIJ021_xSZxdzkRYF9t4OHQQj4,25.4551219,78.5510015,bakery
269,The Crust Pizza & Icecream Parlour,ChIJ6UDQSzt3dzkRe14QNPLD3Ao,25.4403678,78.58186839999999,bakery
270,Nav Bharat Bakery & Stores,ChIJHeFoFzt3dzkRFD57u6tDm44,25.438797,78.581596,bakery
271,Mathura Madhuram,ChIJo3opwDx3dzkRTyjz_45otT0,25.4393072,78.58476689999999,bakery
272,Bake My Cake,ChIJxxL3IrhwdzkRRC6x8YkO_js,25.42568709999999,78.5518142,bakery
273,New National Bakery,ChIJhaXNSdVwdzkRrMvkCRPGDA4,25.4495686,78.5655566,bakery
274,baskin robbins jhansi,ChIJc_uXcH13dzkRKEWugS6QE0Q,25.4511191,78.5702487,bakery
275,7th Heaven Jhansi,ChIJ2dmNgK5xdzkRnPNHW4DpHxo,25.4490982,78.56586639999999,bakery
276,Cakedoor,ChIJG5y0wVtxdzkR4IQ2RXt7Xa8,25.45470929999999,78.5591312,bakery
277,Nav Bharat RestroBakery - Since 1956 (PURE VEG.) Restaurant In Jhansi,ChIJ8fRPXFx3dzkRivOk3_FF-Cg,25.4592081,78.57203899999999,bakery
278,New National Bakery,ChIJ9TUnDwJ3dzkRoOfxhbjS6ZM,25.4467449,78.5675047,bakery
279,Bhatia Namkeen & Bakers,ChIJL93CSCh3dzkRbB1ECX44zPQ,25.449985,78.5751836,bakery
280,New Star Bakery,ChIJi0lNDShxdzkROlYLu0eeSbM,25.4515051,78.5552421,bakery
281,Bunnie's Bakery,ChIJ3z6sdChxdzkRo5tq-XOkpfg,25.4515551,78.5550368,bakery
282,"Shree Anpurna Sweets, Namkeen And Cakes",ChIJK8YmTxh3dzkRVyouVv4PRO0,25.4608697,78.5752645,bakery
283,sweets shope,ChIJJWVZWtB2dzkRNMvJEto5jJM,25.46103459999999,78.5754307,bakery
